version_uri	date	author	author_ar	book	title	title_ar	ed_info	id	status	tok_length	local_path	tags	tags_ar	char_length
0911Suyuti.MiftahJanna.Shamela0004864-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MiftahJanna	Miftah Janna	مفتاح الجنة في الاحتجاج بالسنة	الجامعة الإسلامية، المدينة المنورة	Shamela0004864	pri	14697	data/0911Suyuti/0911Suyuti.MiftahJanna/0911Suyuti.MiftahJanna.Shamela0004864-ara1	CENT1000;_CULUM;_FIQH;_HADITH;_MASAIL;_MUSTALAHAT;_USUL;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	علوم الحديث	58156
0911Suyuti.MimmaRawahuAsatin.JK010191-ara1	911	Suyuti	عبد الرحمن بن أبو بكر، جلال الدين السيوطي (المتوفى : 911هـ);السيوطي	0911Suyuti.MimmaRawahuAsatin	Mimma Rawahu Asatin	مما رواه الأساطين في عدم المجيء إلى السلاطين		JK010191	sec	7175	data/0911Suyuti/0911Suyuti.MimmaRawahuAsatin/0911Suyuti.MimmaRawahuAsatin.JK010191-ara1	CENT1000;_ADAB;_ADHKAR;_HADITH;_RAQAIQ;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	كتب الحديث النبوي الشريف وتراجم الرواة :: مجموعات ومنتخبات حديثية	29243
0911Suyuti.MimmaRawahuAsatin.Shamela0000191-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MimmaRawahuAsatin	Mimma Rawahu Asatin	ما رواه الأساطين في عدم المجيء إلى السلاطين	مجدي فتحي السيد;دار الصحابة للتراث، مصر	Shamela0000191	pri	9638	data/0911Suyuti/0911Suyuti.MimmaRawahuAsatin/0911Suyuti.MimmaRawahuAsatin.Shamela0000191-ara1	CENT1000;_ADAB;_ADHKAR;_HADITH;_RAQAIQ;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	الرقاق والآداب والأذكار	40192
0911Suyuti.MucjamMaqalid.JK009184-ara1	911	Suyuti	أبو الفضل عبد الرحمن السيوطي;أبو الفضل عبد الرحمن جلال الدين السيوطي	0911Suyuti.MucjamMaqalid	Mucjam Maqalid	معجم مقاليد العلوم	أ.د محمد إبراهيم عبادة;القاهرة / مصر;1424هـ - 2004 م;مكتبة الآداب	JK009184	sec	20207	data/0911Suyuti/0911Suyuti.MucjamMaqalid/0911Suyuti.MucjamMaqalid.JK009184-ara1	CENT1000;_FIQH;_GHARIB;_MACAJIM;_MUSTALAHAT;GAL@nodata	المصطلحات :: كتب المعاجم والغريب والمصطلحات	89995
0911Suyuti.MucjamMaqalid.Shamela0007039-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MucjamMaqalid	Mucjam Maqalid	معجم مقاليد العلوم في الحدود والرسوم	أ. د محمد إبراهيم عبادة;مكتبة الآداب - القاهرة / مصر	Shamela0007039	pri	20243	data/0911Suyuti/0911Suyuti.MucjamMaqalid/0911Suyuti.MucjamMaqalid.Shamela0007039-ara1	CENT1000;_FIQH;_GHARIB;_MACAJIM;_MUSTALAHAT;GAL@nodata	الغريب والمعاجم ولغة الفقه	90130
0911Suyuti.MuctarakAqran.Shamela0001417-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MuctarakAqran	Muctarak Aqran	معترك الأقران في إعجاز القرآن، ويسمى (إعجاز القرآن ومعترك الأقران)	دار الكتب العلمية - بيروت - لبنان	Shamela0001417	pri	350987	data/0911Suyuti/0911Suyuti.MuctarakAqran/0911Suyuti.MuctarakAqran.Shamela0001417-ara1	CENT1000;_CULUM;_QURAN;GAL@nodata	علوم القرآن	1490293
0911Suyuti.MufhimatAqran.JK009252-ara1	911	Suyuti	جلال الدين السيوطي	0911Suyuti.MufhimatAqran	Mufhimat Aqran	مفحمات الاقران في مبهمات القرآن;مفحمات الإقران في مبهمات القرآن	إياد خالد الطباع;بيروت / لبنان;1406 هـ - 1986 م;مؤسسة الرسالة	JK009252	pri	15982	data/0911Suyuti/0911Suyuti.MufhimatAqran/0911Suyuti.MufhimatAqran.JK009252-ara1	CENT1000;_CULUM;_QURAN;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن :: كتب التفاسير وعلوم القرآن	64398
0911Suyuti.MufhimatAqran.Shamela0026582-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911 هـ)	0911Suyuti.MufhimatAqran	Mufhimat Aqran	مفحمات الأقران في مبهمات القرآن	الدكتور مصطفى ديب البغا;مؤسسة علوم القرآن، دمشق - بيروت	Shamela0026582	sec	15191	data/0911Suyuti/0911Suyuti.MufhimatAqran/0911Suyuti.MufhimatAqran.Shamela0026582-ara1	CENT1000;_CULUM;_QURAN;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن	61207
0911Suyuti.Muhadarat.Shamela0009099-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Muhadarat	Muhadarat	المحاضرات والمحاورات	دار الغرب الإسلامي، بيروت	Shamela0009099	pri	119395	data/0911Suyuti/0911Suyuti.Muhadarat/0911Suyuti.Muhadarat.Shamela0009099-ara1	CENT1000;_ADAB;_BALAGHA;GAL@literature-islamic;GAL@polyhistors;GAL@history;GAL@adab;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	الأدب والبلاغة	489251
0911Suyuti.MuhadhdhabFimaWaqaca.JK009264-ara1	911	Suyuti	أبو الفضل جلال الدين عبد الرحمن أبي بكر السيوطي;السيوطي	0911Suyuti.MuhadhdhabFimaWaqaca	Muhadhdhab Fima Waqaca	المهذب فيما وقع في القرآن من المعرب	سمير حسين حلبي;بيروت / لبنان;1408هـ-1988م;دار الكتب العلمية	JK009264	pri	6142	data/0911Suyuti/0911Suyuti.MuhadhdhabFimaWaqaca/0911Suyuti.MuhadhdhabFimaWaqaca.JK009264-ara1	CENT1000;_CULUM;_QURAN;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن :: كتب التفاسير وعلوم القرآن	25580
0911Suyuti.MuhadhdhabFimaWaqaca.Shamela0026097-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MuhadhdhabFimaWaqaca	Muhadhdhab Fima Waqaca	المهذب فيما وقع في القرآن من المعرب	التهامي الراجي الهاشمي;مطبعة فضالة - بإشراف صندوق إحياء التراث الإسلامي، المشترك بين المملكة المغربية ودولة الإمارات العربية المتحدة	Shamela0026097	sec	5454	data/0911Suyuti/0911Suyuti.MuhadhdhabFimaWaqaca/0911Suyuti.MuhadhdhabFimaWaqaca.Shamela0026097-ara1	CENT1000;_CULUM;_QURAN;_TAFSIR;GAL@quran-tafsir;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@egypt;GAL@syria	علوم القرآن	22823
0911Suyuti.MuzhirFiCulumLugha.JK001460-ara1	911	Suyuti	السيوطي;جلال الدين السيوطي	0911Suyuti.MuzhirFiCulumLugha	Muzhir Fi Culum Lugha	المزهر في علوم اللغة والأدب;المزهر في علوم اللغة وأنواعها	فؤاد علي منصور;بيروت;1418هـ 1998م;دار الكتب العلمية	JK001460	pri	193219	data/0911Suyuti/0911Suyuti.MuzhirFiCulumLugha/0911Suyuti.MuzhirFiCulumLugha.JK001460-ara1	CENT1000;_ADAB;_LUGHA;_MISC;_QISAS;_TARAIF;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@language-arabic;GAL@encyclopaedias;GAL@egypt;GAL@syria	الطرائف والقصص :: كتب الأدب :: متفرقات	830622
0911Suyuti.MuzhirFiCulumLugha.Shamela0006936-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.MuzhirFiCulumLugha	Muzhir Fi Culum Lugha	المزهر في علوم اللغة وأنواعها	فؤاد علي منصور;دار الكتب العلمية - بيروت	Shamela0006936	sec	193072	data/0911Suyuti/0911Suyuti.MuzhirFiCulumLugha/0911Suyuti.MuzhirFiCulumLugha.Shamela0006936-ara1	CENT1000;_ADAB;_LUGHA;_MISC;_QISAS;_TARAIF;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@language-arabic;GAL@encyclopaedias;GAL@egypt;GAL@syria	كتب اللغة	830596
0911Suyuti.NawahidAbkar.Shamela0029882-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.NawahidAbkar	Nawahid Abkar	نواهد الأبكار وشوارد الأفكار = حاشية السيوطي على تفسير البيضاوي	1424 هـ - 2005 م;جامعة أم القرى - كلية الدعوة وأصول الدين	Shamela0029882	pri	285877	data/0911Suyuti/0911Suyuti.NawahidAbkar/0911Suyuti.NawahidAbkar.Shamela0029882-ara1	CENT1000;_TAFSIR;GAL@literature-islamic;GAL@polyhistors;GAL@quran;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@quran-sciences;GAL@encyclopaedias;GAL@quran-interpretation;GAL@egypt;GAL@syria	التفاسير	1200175
0911Suyuti.NazmCiqyan.JK009212-ara1	911	Suyuti	جلال الدين السيوطي	0911Suyuti.NazmCiqyan	Nazm Ciqyan	نظم العقيان;نظم العقيان في أعيان الأعيان	فيليب حتي;بيروت;المكتبة العلمية	JK009212	sec	30935	data/0911Suyuti/0911Suyuti.NazmCiqyan/0911Suyuti.NazmCiqyan.JK009212-ara1	CENT1000;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@literature-islamic;GAL@polyhistors;GAL@history;GAL@adab;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	كتب التراجم التاريخية	131621
0911Suyuti.NazmCiqyan.Shamela0009061-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.NazmCiqyan	Nazm Ciqyan	نظم العقيان في أعيان الأعيان	فيليب حتي;المكتبة العلمية - بيروت	Shamela0009061	pri	30953	data/0911Suyuti/0911Suyuti.NazmCiqyan/0911Suyuti.NazmCiqyan.Shamela0009061-ara1	CENT1000;PPE;_TABAQAT;_TARAJIM;_TARIKH;GAL@literature-islamic;GAL@polyhistors;GAL@history;GAL@adab;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	التراجم والطبقات	131754
0911Suyuti.NuzhatJulasa.JK010730-ara1	911	Suyuti	عبد الرحمن بن أبو بكر، جلال الدين السيوطي (المتوفى : 911هـ);السيوطي	0911Suyuti.NuzhatJulasa	Nuzhat Julasa	نزهة الجلساء في أشعار النساء		JK010730	pri	5661	data/0911Suyuti/0911Suyuti.NuzhatJulasa/0911Suyuti.NuzhatJulasa.JK010730-ara1	CENT1000;_ADAB;_ADAB;_BALAGHA;_SHICR;GAL@nodata	كتب الأدب :: من عيون الشعر العربي وكتبه	23656
0911Suyuti.NuzhatJulasa.Shamela0008200-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.NuzhatJulasa	Nuzhat Julasa	نزهة الجلساء في أشعار النساء	مكتبة القرآن	Shamela0008200	sec	5660	data/0911Suyuti/0911Suyuti.NuzhatJulasa/0911Suyuti.NuzhatJulasa.Shamela0008200-ara1	CENT1000;_ADAB;_ADAB;_BALAGHA;_SHICR;GAL@nodata	الأدب والبلاغة	23656
0911Suyuti.QutMughtadhi.Shamela0007562-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.QutMughtadhi	Qut Mughtadhi	قوت المغتذي على جامع الترمذي	1424 هـ;رسالة الدكتوراة - جامعة أم القرى، مكة المكرمة - كلية الدعوة وأصول الدين، قسم الكتاب والسنة	Shamela0007562	pri	94568	data/0911Suyuti/0911Suyuti.QutMughtadhi/0911Suyuti.QutMughtadhi.Shamela0007562-ara1	CENT1000;_HADITH;_SHARH;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	شروح الحديث	397639
0911Suyuti.RawdAniqFiFadlSiddiq.JK010194-ara1	911	Suyuti	شمس الدين محمد بن أحمد المنهاجي الأسيوطي (المتوفى : 880هـ);المنهاجي الأسيوطي	0911Suyuti.RawdAniqFiFadlSiddiq	Rawd Aniq Fi Fadl Siddiq	الروض الأنيق في فضل الصديق		JK010194	sec	1813	data/0911Suyuti/0911Suyuti.RawdAniqFiFadlSiddiq/0911Suyuti.RawdAniqFiFadlSiddiq.JK010194-ara1	CENT0900;CENT1000;_ASHAB;_CHRONOMULTIPLE;_SIRA;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	سيرة أصحاب النبي :: كتب سيرة النبي صلى الله عليه وسلم وأصحابه	7328
0911Suyuti.RawdAniqFiFadlSiddiq.Shamela0000194-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.RawdAniqFiFadlSiddiq	Rawd Aniq Fi Fadl Siddiq	الروض الأنيق في فضل الصديق		Shamela0000194	pri	1815	data/0911Suyuti/0911Suyuti.RawdAniqFiFadlSiddiq/0911Suyuti.RawdAniqFiFadlSiddiq.Shamela0000194-ara1	CENT0900;CENT1000;_ASHAB;_CHRONOMULTIPLE;_SIRA;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	التراجم والطبقات - مرقم آليا	7328
0911Suyuti.RihNisrin.JK000851-ara1	911	Suyuti	أبي الفضل جلال الدين عبد الرحمن السيوطي;جلال الدين السيوطي	0911Suyuti.RihNisrin	Rih Nisrin	ريح النسرين;ريح النسرين فيمن عاش من الصحابة مائة وعشرين	عدنان أحمد مجود;جدة - السعودية;1405هـ - 1985م;دار الوفاء	JK000851	pri	589	data/0911Suyuti/0911Suyuti.RihNisrin/0911Suyuti.RihNisrin.JK000851-ara1	CENT1000;PPE;_HADITH;_MISC;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	أخرى :: الطبقات والتراجم :: كتب التراجم العامة :: كتب الحديث النبوي الشريف وتراجم الرواة	2308
0911Suyuti.RihNisrin.Shamela0005802-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.RihNisrin	Rih Nisrin	ريح النسرين فيمن عاش من الصحابة مائة وعشرين	عدنان أحمد مجود;دار الوفاء - جدة - السعودية	Shamela0005802	sec	580	data/0911Suyuti/0911Suyuti.RihNisrin/0911Suyuti.RihNisrin.Shamela0005802-ara1	CENT1000;PPE;_HADITH;_MISC;_TABAQAT;_TARAJIM;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@hadith;GAL@encyclopaedias;GAL@sciences-hadith;GAL@egypt;GAL@syria	التراجم والطبقات	2268
0911Suyuti.SababWadc.JK001221-ara1	911	Suyuti	جلال الدين السيوطي	0911Suyuti.SababWadc	Sabab Wadc	سبب وضع علم العربية	مروان العطية;بيروت / دمشق;1409هـ 1988م;دار الهجرة	JK001221	pri	1682	data/0911Suyuti/0911Suyuti.SababWadc/0911Suyuti.SababWadc.JK001221-ara1	CENT1000;_MISC;_NAHW;_SARF;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@language-arabic;GAL@encyclopaedias;GAL@egypt;GAL@syria	كتب النحو والصرف :: مواضيع محددة :: مواضيع نحوية وصرفية	6682
0911Suyuti.SababWadc.Shamela0006993-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.SababWadc	Sabab Wadc	سبب وضع علم العربية	مروان العطية;دار الهجرة - بيروت / دمشق	Shamela0006993	sec	1678	data/0911Suyuti/0911Suyuti.SababWadc/0911Suyuti.SababWadc.Shamela0006993-ara1	CENT1000;_MISC;_NAHW;_SARF;GAL@literature-islamic;GAL@polyhistors;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@language-arabic;GAL@encyclopaedias;GAL@egypt;GAL@syria	النحو والصرف	6666
0911Suyuti.SahihWaDacif.Shamela0021659-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.SahihWaDacif	Sahih Wa Dacif	صحيح وضعيف الجامع الصغير وزيادته		Shamela0021659	pri	455329	data/0911Suyuti/0911Suyuti.SahihWaDacif/0911Suyuti.SahihWaDacif.Shamela0021659-ara1	CENT1000;_HADITH;_TAKHRIJ;_TAKHRIJ;_TARAJIM;GAL@nodata	كتب التخريج والزوائد - مرقم آليا	1768120
0911Suyuti.ShamailSharifa.JK001239-ara1	911	Suyuti	السيوطي;جلال الدين عبد الرحمن بن أبي بكر السيوطي	0911Suyuti.ShamailSharifa	Shamail Sharifa	الشمائل الشريفة	حسن بن عبيد باحبيشي;دار طائر العلم للنشر والتوزيع	JK001239	pri	102528	data/0911Suyuti/0911Suyuti.ShamailSharifa/0911Suyuti.ShamailSharifa.JK001239-ara1	CENT1000;_ASHAB;_SHAMAIL;_SIRA;GAL@nodata	سيرة النبي صلى الله عليه وسلم :: كتب سيرة النبي صلى الله عليه وسلم وأصحابه	412247
0911Suyuti.ShamailSharifa.Shamela0006589-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.ShamailSharifa	Shamail Sharifa	الشمائل الشريفة	حسن بن عبيد باحبيشي;دار طائر العلم للنشر والتوزيع -	Shamela0006589	sec	102443	data/0911Suyuti/0911Suyuti.ShamailSharifa/0911Suyuti.ShamailSharifa.Shamela0006589-ara1	CENT1000;_ASHAB;_SHAMAIL;_SIRA;GAL@nodata	السيرة والشمائل	412243
0911Suyuti.Shamarikh.JK000406-ara1	911	Suyuti	عبد الرحمن بن أبي بكر السيوطي;السيوطي	0911Suyuti.Shamarikh	Shamarikh	الشماريخ;الشماريخ في علم التاريخ	محمد بن إبراهيم الشيباني;الكويت;1399;الدار السلفية	JK000406	pri	3673	data/0911Suyuti/0911Suyuti.Shamarikh/0911Suyuti.Shamarikh.JK000406-ara1	CENT1000;_MISC;_TARIKH;GAL@literature-islamic;GAL@polyhistors;GAL@history;GAL@adab;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	أخرى :: كتب التاريخ :: موضوعات تاريخية	15605
0911Suyuti.Shamarikh.Shamela0007650-ara1	911	Suyuti	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	0911Suyuti.Shamarikh	Shamarikh	الشماريخ في علم التاريخ	عبد الرحمن حسن محمود;مكتبة الآداب	Shamela0007650	sec	3058	data/0911Suyuti/0911Suyuti.Shamarikh/0911Suyuti.Shamarikh.Shamela0007650-ara1	CENT1000;_MISC;_TARIKH;GAL@literature-islamic;GAL@polyhistors;GAL@history;GAL@adab;GAL@period-postmongol;GAL@period-mamluk;GAL@1258-1517CE;GAL@period-decline;GAL@encyclopaedias;GAL@egypt;GAL@syria	التاريخ	12632
